IRIS|LIBIRIS|COM|LIBCOM|DISP_MED14|DISP_D114|DISP_D914
915890111|Quartier 11|91589|Savigny-sur-Orge|25719,3|12580,0|41860,0
915890112|Quartier 12|91589|Savigny-sur-Orge|27049,0|13809,0|44188,3
915890113|Quartier 13|91589|Savigny-sur-Orge|31770,0|15630,8|50189,2
915890114|Quartier 14|91589|Savigny-sur-Orge|27064,9|14880,9|44504,0
915890115|Quartier 15|91589|Savigny-sur-Orge|24133,5|13074,0|41364,0
915890116|Quartier 16|91589|Savigny-sur-Orge|24224,0|13444,7|37965,6
916450101|Morte Riviere-Les Pres Bouchards|91645|Verrières-le-Buisson|28461,3|12702,7|57838,6
916450102|Les Pierres Beurres|91645|Verrières-le-Buisson|34375,9|15143,3|64758,0
916450103|Hotel de Ville|91645|Verrières-le-Buisson|37415,5|17390,0|70163,3
916450104|La Tournelle-Clos de Verrieres|91645|Verrières-le-Buisson|28781,5|14317,6|54393,6
916450105|Les Gros Chenes-Les Godets-Le Grand Clos|91645|Verrières-le-Buisson|35760,0|15496,0|59742,0
916450106|Res de la Poste-Res du Bois|91645|Verrières-le-Buisson|34858,3|18447,2|70037,3
916450107|Les Pres Hauts|91645|Verrières-le-Buisson|27336,3|13742,0|59508,0
916570101|Pasteur-Place Marx Dormoy-La Longueraie|91657|Vigneux-sur-Seine|21814,8|10809,3|36689,3
916570102|Le Lac-Briques Rouges|91657|Vigneux-sur-Seine|20160,0|9802,3|32275,6
916570103|Les Tours|91657|Vigneux-sur-Seine|15035,0|8992,6|24678,9
916570104|La Croix Blanche|91657|Vigneux-sur-Seine|16469,0|9290,4|26940,8
916570105|Louis Armand-La Siemp|91657|Vigneux-sur-Seine|15045,1|9169,0|24552,0
916570106|Gare-Parc du Chateau-Le Gros Buisson|91657|Vigneux-sur-Seine|20534,8|10588,0|34324,5
916570107|Mocquet-Castors-Lafayette|91657|Vigneux-sur-Seine|21783,3|11488,2|35475,2
916570108|L'Oly|91657|Vigneux-sur-Seine|14960,8|8755,6|24585,5
916570109|Anatole France-Lepetit et Vergeat|91657|Vigneux-sur-Seine|23444,4|13075,3|37818,9
916570110|Rouvres-Les Bergeries|91657|Vigneux-sur-Seine|20756,3|11349,8|34966,5
916870101|Chatillon 1|91687|Viry-Châtillon|21474,0|11370,0|37081,6
916870102|Chatillon 2|91687|Viry-Châtillon|20175,8|11145,6|35297,3
916870103|La Cilof 1|91687|Viry-Châtillon|22492,7|12282,8|35895,3
916870104|La Cilof 2|91687|Viry-Châtillon|18145,3|11430,0|27075,0
916870105|Centre Ville 1|91687|Viry-Châtillon|24799,3|12924,8|42692,2
916870106|Centre Ville 2|91687|Viry-Châtillon|23432,4|11920,4|39678,7
916870107|Port Aviation 1|91687|Viry-Châtillon|24677,1|13887,7|39442,0
916870108|Port Aviation 2|91687|Viry-Châtillon|23656,1|12008,5|40347,1
916870109|Le Plateau 1|91687|Viry-Châtillon|16887,3|9364,7|28372,5
916870110|Le Plateau 2|91687|Viry-Châtillon|13641,3|7982,6|20934,6
916870111|Le Plateau 3|91687|Viry-Châtillon|15530,6|7976,7|27363,3
916870112|Le Plateau 4|91687|Viry-Châtillon|23692,0|12223,8|38792,8
916910101|Taillis-Garenne|91691|Yerres|27876,8|14998,5|44865,3
916910102|Gambetta-Brossolette-GARE|91691|Yerres|25391,0|14421,4|40328,5
916910103|Camaldules|91691|Yerres|27627,3|14905,7|45864,5
916910104|Cancy-Grands Godeaux-Bellevedere|91691|Yerres|25055,0|13756,7|40523,6
916910105|Rives de l'Yerres-Tournelles|91691|Yerres|22245,1|11803,8|36055,0
916910106|Bellevue-Centre Ville|91691|Yerres|26998,7|13438,8|47954,0
916910107|Grobois-Mare Armee-Sabliere|91691|Yerres|26306,2|13914,0|43191,7
916920101|Champagne|91692|Les Ulis|20238,6|11337,0|35135,0
916920102|Bourgogne|91692|Les Ulis|18977,5|9845,6|30349,5
916920103|Cévennes|91692|Les Ulis|19465,3|10700,6|33790,7
916920104|Franche Conté|91692|Les Ulis|18198,5|9992,7|31748,3
916920105|Saintonge|91692|Les Ulis|13680,5|7270,0|22128,0
916920106|Anjou|91692|Les Ulis|15745,3|9367,6|24980,0
916920107|Ile de France|91692|Les Ulis|17905,2|9713,2|31059,6
916920108|Queue d'Oiseau|91692|Les Ulis|29329,2|16214,3|46660,0
920020101|Parc de Sceaux|92002|Antony|39630,0|19615,3|79578,3
920020102|Nouveau Cimetiere|92002|Antony|35865,6|17662,0|60146,7
920020103|La Fontaine|92002|Antony|27486,0|12885,2|46969,0
920020104|Us Metro|92002|Antony|32215,0|15248,0|56912,9
920020105|Croix-de-Berny|92002|Antony|33580,0|16056,3|60213,3
920020106|Velpeau|92002|Antony|30729,3|15811,3|51610,0
920020107|Jean Moulin|92002|Antony|33896,7|17121,0|62191,9
920020201|Onze Novembre|92002|Antony|34541,7|18362,9|55796,7
920020202|Guillebaud|92002|Antony|20503,3|12078,1|35018,7
920020203|Chemin de Fer|92002|Antony|30971,8|17109,6|53476,0
920020204|Bois de l'Aurore|92002|Antony|27826,7|14552,2|44616,5
920020205|Zone d'Activite|92002|Antony|23736,7|12779,0|45081,3
920020301|Pajeaud|92002|Antony|25375,0|12478,0|45228,0
920020302|Parvis du Breuil et de la Bievre|92002|Antony|19556,1|9201,1|32368,0
920020303|Fontaine Michalon|92002|Antony|31331,3|15562,0|49466,7
920020304|Conservatoire Darius Milhaud|92002|Antony|31354,5|17011,7|53997,6
920020305|Grand l|92002|Antony|25117,3|11181,0|48115,0
920020306|Lionel Terray|92002|Antony|15649,7|9285,8|26783,3
920020307|Fontaine Mouton|92002|Antony|16125,4|9234,6|28082,7
920020308|Baconnets|92002|Antony|25318,5|10583,0|48263,6
920020401|Parc Heller|92002|Antony|30864,2|15724,8|55180,7
920020402|Celine|92002|Antony|27118,7|12394,8|55195,0
920020403|Hotel de Ville|92002|Antony|34706,5|16966,7|61525,5
920020404|Clinique du Bois de Verrieres|92002|Antony|36929,2|20295,6|68935,8
920020405|Ancien Cimetiere|92002|Antony|35244,0|20359,3|59081,3
920020406|Bas Graviers|92002|Antony|26398,1|14089,2|53606,0
920020407|Les Godets|92002|Antony|33536,2|18990,0|62014,0
920040101|Flachat i|92004|Asnières-sur-Seine|34936,7|14425,0|70349,3
920040102|Flachat Ii|92004|Asnières-sur-Seine|28731,5|11682,0|56415,0
920040103|Becon i|92004|Asnières-sur-Seine|33973,0|14968,1|63893,0
920040104|Becon Ii|92004|Asnières-sur-Seine|32661,0|15241,3|61559,0
920040105|Becon Iii|92004|Asnières-sur-Seine|32415,0|15057,1|58426,7
920040201|Magenta i|92004|Asnières-sur-Seine|33423,0|14271,7|69551,9
920040202|Champs|92004|Asnières-sur-Seine|27880,5|10590,7|55188,3
920040203|Magenta Ii|92004|Asnières-sur-Seine|32378,7|13884,0|65529,5
920040301|Alma i|92004|Asnières-sur-Seine|28367,0|11702,0|53952,3
920040302|Alma Ii|92004|Asnières-sur-Seine|25267,1|10094,5|48058,3
920040303|Philosophes i|92004|Asnières-sur-Seine|29646,1|13845,0|54734,7
920040304|Philosophes Ii|92004|Asnières-sur-Seine|27441,3|10110,0|54805,8
920040305|Philosophes Iii|92004|Asnières-sur-Seine|31658,0|12905,0|60501,4
920040401|Mairie i|92004|Asnières-sur-Seine|31430,5|14008,5|59478,0
920040402|Mairie Ii|92004|Asnières-sur-Seine|29430,0|12845,0|51796,7
920040403|Mairie Iii|92004|Asnières-sur-Seine|32374,8|14296,0|62141,9
920040404|Mairie Iv|92004|Asnières-sur-Seine|31272,2|14274,0|57193,0
920040501|Gresillons i|92004|Asnières-sur-Seine|18119,2|7861,0|41518,3
920040502|Gresillons Ii|92004|Asnières-sur-Seine|18678,2|8805,0|39029,0
920040503|Gresillons Iii|92004|Asnières-sur-Seine|19550,7|9388,0|41714,0
920040504|Gresillons Iv|92004|Asnières-sur-Seine|19059,3|8815,6|39361,5
920040601|Renoir i|92004|Asnières-sur-Seine|15606,2|8535,2|26508,0
920040602|Renoir Ii|92004|Asnières-sur-Seine|16480,7|8294,7|34955,2
920040603|Renoir Iii|92004|Asnières-sur-Seine|20957,3|9591,7|43852,7
920040604|Metro|92004|Asnières-sur-Seine|23356,2|9423,0|45470,5
920040701|Nord i|92004|Asnières-sur-Seine|14729,1|9585,8|24365,5
920040702|Nord Ii|92004|Asnières-sur-Seine|14996,5|8319,8|23161,0
920040703|Nord Iii|92004|Asnières-sur-Seine|16965,6|8981,3|28310,7
920040704|Nord Iv|92004|Asnières-sur-Seine|15624,7|7770,6|28095,0
920040705|Freycinet i|92004|Asnières-sur-Seine|14931,9|9415,0|24760,7
920040706|Freycinet Ii|92004|Asnières-sur-Seine|17963,0|9070,7|36559,4
920040707|Argenteuil|92004|Asnières-sur-Seine|20790,7|9614,2|37576,1
920070101|Quartier 1|92007|Bagneux|21194,5|9055,6|36907,3
920070102|Quartier 2|92007|Bagneux|21129,6|11482,2|41907,0
920070103|Quartier 3|92007|Bagneux|16550,5|9451,3|29893,0
920070104|Quartier 4|92007|Bagneux|18728,8|8901,0|32842,0
920070105|Quartier 5|92007|Bagneux|17298,0|8988,9|30366,0
920070106|Quartier 6|92007|Bagneux|18632,6|10096,1|35818,0
920070107|Quartier 7|92007|Bagneux|15657,6|9179,7|25382,0
920070108|Quartier 8|92007|Bagneux|19104,6|10110,7|35087,3
920070109|Quartier 9|92007|Bagneux|22282,0|10972,5|39896,0
920070110|Quartier 10|92007|Bagneux|17954,0|9606,8|34390,5
920070111|Quartier 11|92007|Bagneux|21659,3|11264,0|39189,4
920070112|Quartier 12|92007|Bagneux|17695,0|10028,3|31146,7
920070113|Quartier 13|92007|Bagneux|17786,8|9312,8|34530,6
920070114|Quartier 14|92007|Bagneux|15038,7|8188,0|25826,0
920070115|Quartier 15|92007|Bagneux|16577,1|8958,9|31413,8
920070116|Quartier 16|92007|Bagneux|16401,9|9202,0|28214,5
920090101|Lepine-Binet|92009|Bois-Colombes|17205,3|9124,0|35285,0
920090102|Glatz-Miviere|92009|Bois-Colombes|21562,7|9961,6|49332,5
920090103|Guyot-de Gaulle|92009|Bois-Colombes|26445,3|10340,0|52841,0
920090104|Chefson-de Gaulle|92009|Bois-Colombes|29554,5|11632,5|59289,5
920090105|Paix-Etienne d'Orves|92009|Bois-Colombes|26828,0|12180,5|54141,3
920090106|Hugo-Bel Air|92009|Bois-Colombes|30535,0|12069,4|61848,9
920090107|Verdun-Leconte|92009|Bois-Colombes|29393,0|12273,8|57001,1
920090108|Deroulede-Leclerc-Albert|92009|Bois-Colombes|26509,0|12017,0|49328,9
920090109|Duflos-Geraldy|92009|Bois-Colombes|34750,0|15088,3|68290,0
920090110|Jaures-Vaudreuil|92009|Bois-Colombes|26689,0|13039,0|56405,7
920090111|Jaures-Litolff|92009|Bois-Colombes|31385,7|14618,0|59666,0
920090112|Faidherbe-Pasteur|92009|Bois-Colombes|29695,5|13823,1|57846,7
920120101|Salle des Fetes 1|92012|Boulogne-Billancourt|39308,1|15332,2|80936,0
920120102|Salle des Fetes 2|92012|Boulogne-Billancourt|40974,0|15647,8|89366,7
920120103|Salle des Fetes 3|92012|Boulogne-Billancourt|39098,3|14660,0|82217,7
920120105|Salle des Fetes 5|92012|Boulogne-Billancourt|33696,1|12898,0|74130,7
920120106|Salle des fÊtes 6|92012|Boulogne-Billancourt|32663,3|14083,0|63486,3
920120107|Salle des fÊtes 7|92012|Boulogne-Billancourt|30257,3|11894,0|65006,4
920120201|Denfert-Rochereau 1|92012|Boulogne-Billancourt|34735,8|14617,0|69542,6
920120202|Denfert-Rochereau 2|92012|Boulogne-Billancourt|33012,0|16696,5|59914,7
920120203|Denfert-Rochereau 3|92012|Boulogne-Billancourt|32247,6|13282,7|65056,2
920120204|Denfert-Rochereau 4|92012|Boulogne-Billancourt|29009,0|11632,1|60947,0
920120205|Denfert-Rochereau 5|92012|Boulogne-Billancourt|30263,0|12174,0|61119,5
920120206|Denfert-Rochereau 6|92012|Boulogne-Billancourt|33604,7|13443,1|74048,6
920120207|Denfert-Rochereau 7|92012|Boulogne-Billancourt|29481,1|13049,0|52461,3
920120208|Denfert-Rochereau 8|92012|Boulogne-Billancourt|31894,4|12689,0|64324,7
920120301|Centre Ville 1|92012|Boulogne-Billancourt|25527,3|10500,2|51585,5
920120302|Centre Ville 2|92012|Boulogne-Billancourt|28805,5|12010,8|60985,3
920120303|Centre Ville 3|92012|Boulogne-Billancourt|28496,3|12851,0|57685,6
920120304|Centre Ville 4|92012|Boulogne-Billancourt|18385,3|9500,4|28844,7
920120305|Centre Ville 5|92012|Boulogne-Billancourt|28479,0|11350,4|54301,0
920120401|Marechal Juin 1|92012|Boulogne-Billancourt|33462,6|13800,0|67738,0
920120402|Marechal Juin 2|92012|Boulogne-Billancourt|15721,2|9122,0|26013,2
920120403|Marechal Juin 3|92012|Boulogne-Billancourt|30441,3|12397,8|60315,2
920120404|Marechal Juin 4|92012|Boulogne-Billancourt|28264,3|12052,0|51020,0
920120405|Marechal Juin 5|92012|Boulogne-Billancourt|25072,2|9488,0|55986,0
920120406|Marechal Juin 6|92012|Boulogne-Billancourt|28607,0|11693,5|56540,8
920120501|Renault 1|92012|Boulogne-Billancourt|32111,4|12456,0|70249,1
920120502|Renault 2|92012|Boulogne-Billancourt|33231,1|11716,7|69535,2
920120503|Renault 3|92012|Boulogne-Billancourt|27968,7|12025,4|54276,7
920120504|Renault 4|92012|Boulogne-Billancourt|28566,7|11734,0|57950,8
920120505|Renault 5|92012|Boulogne-Billancourt|28138,6|11837,8|59235,0
920120506|Renault 6|92012|Boulogne-Billancourt|29673,0|12490,0|61436,0
920120601|Pierre Grenier 1|92012|Boulogne-Billancourt|35694,8|15551,0|76096,2
920120602|Pierre Grenier 2|92012|Boulogne-Billancourt|34420,0|13128,0|73886,7
920120603|Pierre Grenier 3|92012|Boulogne-Billancourt|34244,7|14501,3|74774,7
920120604|Pierre Grenier 4|92012|Boulogne-Billancourt|32738,0|12206,1|64328,1
920120701|X 1|92012|Boulogne-Billancourt|28723,5|10910,0|84633,0
920120702|X 2|92012|Boulogne-Billancourt|37699,0|14354,3|91157,3
920120703|X 3|92012|Boulogne-Billancourt|46412,0|16321,1|121804,7
920120704|X 4|92012|Boulogne-Billancourt|37854,0|13887,6|102903,3
920120705|X 5|92012|Boulogne-Billancourt|38440,8|14472,7|81461,0
920120706|X 6|92012|Boulogne-Billancourt|34268,6|14172,7|71464,0
920120707|X 7|92012|Boulogne-Billancourt|33200,0|12414,0|72540,0
920140101|Les Bas Coquarts|92014|Bourg-la-Reine|17917,0|10145,0|38137,6
920140102|Les Blagis|92014|Bourg-la-Reine|37664,0|17896,1|69100,0
920140103|Le Port Galand|92014|Bourg-la-Reine|29657,6|14946,0|51681,9
920140104|Le Clos du Luxembourg_Centre Ville|92014|Bourg-la-Reine|28158,7|13255,0|51935,3
920140105|Mirebeau|92014|Bourg-la-Reine|30441,6|11685,0|55693,0
920140106|La Faiencerie_Le Clos Saint-Cyr|92014|Bourg-la-Reine|35040,0|16221,0|65852,0
920140107|Le Pave de l'Hay|92014|Bourg-la-Reine|36273,3|15202,0|68908,0
920140108|Le Petit Chambord|92014|Bourg-la-Reine|33370,7|17625,3|59630,0
